user_id,transaction_date,order_id,order_revenue
28182246.9243158427,2020-11-26,394747,16.0
42899000.7454943172,2020-11-26,474509,13.0
6374509.0554738373,2020-11-26,944377,12.0
48879002.2084859201,2020-11-25,719716,588.0
35710256.3477753994,2020-11-25,869399,474.0
8305679.2059616518,2020-11-25,935897,299.0
1415699.2356865981,2020-11-25,405773,265.0
1624875.9469354174,2020-11-25,360310,231.0
80208775.3915875119,2020-11-25,129640,228.0
3231609.9615457151,2020-11-25,485610,207.0
80123648.0068941500,2020-11-25,808139,188.0
49129255.3105543415,2020-11-25,888581,185.0
1470110.5021681506,2020-11-25,919481,178.0
39816785.0776255763,2020-11-25,432747,177.0
6072463.1803217592,2020-11-25,951406,176.0
5973523.5114607466,2020-11-25,493386,159.0
26146640.6553848001,2020-11-25,967117,147.0
20875971.1554451473,2020-11-25,450549,141.0
18614512.0976220226,2020-11-25,706106,133.0
64681465.6816600292,2020-11-25,947590,113.0
82400392.9908324838,2020-11-25,617397,112.0
2558174.5910644189,2020-11-25,974187,103.0
3018471.2187154322,2020-11-25,80297,94.0
64681465.6816600292,2020-11-25,679643,94.0
2669656.5276416328,2020-11-25,623257,92.0
6273742.7608658637,2020-11-25,739334,89.0
39816785.0776255763,2020-11-25,543135,89.0
56969245.0794104270,2020-11-25,409519,89.0
84510480.2085066526,2020-11-25,62141,88.0
6187495.0106411561,2020-11-25,302681,87.0
19538850.4860675683,2020-11-25,287180,86.0
86506239.5873574585,2020-11-25,891007,81.0
28469804.2841019579,2020-11-25,768111,72.0
62526775.3330591472,2020-11-25,605489,72.0
83486645.0419878784,2020-11-25,91624,66.0
67692146.5227615799,2020-11-25,750454,65.0
71706603.2631255790,2020-11-25,866185,64.0
71706603.2631255790,2020-11-25,928001,64.0
71706603.2631255790,2020-11-25,788974,64.0
71706603.2631255790,2020-11-25,93149,64.0
71706603.2631255790,2020-11-25,788974,64.0
71706603.2631255790,2020-11-25,93149,64.0
71706603.2631255790,2020-11-25,999875,64.0
71706603.2631255790,2020-11-25,402641,64.0
71706603.2631255790,2020-11-25,928001,64.0
71706603.2631255790,2020-11-25,351286,64.0
71706603.2631255790,2020-11-25,351286,64.0
71706603.2631255790,2020-11-25,402641,64.0
13965501.3079306644,2020-11-25,794586,61.0
7560154.8773295578,2020-11-25,587797,61.0
7560154.8773295578,2020-11-25,587797,61.0
21679259.2288048672,2020-11-25,131481,59.0
7296831617.1672065923,2020-11-25,365249,56.0
64120104.5265891556,2020-11-25,414930,56.0
27683683.6299831306,2020-11-25,358698,55.0
85373859.0716916641,2020-11-25,845493,55.0
51065226.4802983076,2020-11-25,8717,54.0
2400077.1013225386,2020-11-25,598972,53.0
39055352.8212242473,2020-11-25,938103,53.0
8636012.0348119478,2020-11-25,456871,50.0
63844773.7751809422,2020-11-25,558428,48.0
8180003.1007682591,2020-11-25,204570,48.0
2941370.9700661406,2020-11-25,297699,48.0
49060364.7793501464,2020-11-25,994770,48.0
2172982.0369247075,2020-11-25,526618,47.0
3090061.7241121971,2020-11-25,251181,45.0
61404200.9076938118,2020-11-25,103503,44.0
8824479.1230645788,2020-11-25,847533,43.0
8935186924.5167433612,2020-11-25,257736,43.0
60189896.9468765048,2020-11-25,581375,40.0
93878179.6755259380,2020-11-25,599939,40.0
8824479.1230645788,2020-11-25,809851,38.0
13917611.4949733025,2020-11-25,618602,36.0
6924972.3117240095,2020-11-25,688687,35.0
6924972.3117240095,2020-11-25,8671,35.0
6924972.3117240095,2020-11-25,914236,35.0
8692054.6479171047,2020-11-25,437075,34.0
62926115.2506930242,2020-11-25,769148,33.0
62926115.2506930242,2020-11-25,769148,33.0
88662111.3937031291,2020-11-25,912584,33.0
88662111.3937031291,2020-11-25,912584,33.0
20295806.6156999491,2020-11-25,204353,32.0
23399303.4851199483,2020-11-25,257686,32.0
54090297.3676008653,2020-11-25,254607,32.0
55259187.0625874272,2020-11-25,116640,32.0
11303624.3432609630,2020-11-25,939855,32.0
9074382.1600140595,2020-11-25,677291,30.0
38282273.1536713376,2020-11-25,788228,29.0
7136789.5111613653,2020-11-25,187638,29.0
88662111.3937031291,2020-11-25,864994,28.0
7827395.5707921470,2020-11-25,80010,26.0
86920576.7783874354,2020-11-25,198306,25.0
13691555.1609230109,2020-11-25,776317,24.0
85684311.8708196319,2020-11-25,849517,24.0
58881820.3673642140,2020-11-25,531374,22.0
41280451.5966697273,2020-11-25,167451,22.0
5413303.6631923503,2020-11-25,387083,21.0
3178736.6661466531,2020-11-25,946969,20.0
8824479.1230645788,2020-11-25,460743,19.0
35966519.5288664403,2020-11-25,859084,17.0
8674320.3968322986,2020-11-25,760614,16.0
41219861.0962256916,2020-11-25,906094,16.0
7563529.3170258070,2020-11-25,994160,14.0
85684311.8708196319,2020-11-25,593969,14.0
24897047.2200127337,2020-11-25,890249,10.0
9004033.5064832188,2020-11-25,416539,6.0
2768703.4866675938,2020-11-24,766038,352.0
2768703.4866675938,2020-11-24,766038,352.0
2355616.9460032382,2020-11-24,207796,280.0
78499362.4704274874,2020-11-24,589760,270.0
78499362.4704274874,2020-11-24,589760,270.0
5820525.4112921353,2020-11-24,917350,248.0
9431683.5830577678,2020-11-24,486815,198.0
9431683.5830577678,2020-11-24,486815,198.0
36794743.0115266107,2020-11-24,978938,192.0
36794743.0115266107,2020-11-24,978938,192.0
4958713.6586294189,2020-11-24,834671,188.0
7770092.5618500764,2020-11-24,547195,172.0
5889305.1596594172,2020-11-24,171500,166.0
6567766382.8954640880,2020-11-24,485096,156.0
1236268.2863374901,2020-11-24,882092,153.0
2211286.4172337240,2020-11-24,365438,147.0
6513698.9723353874,2020-11-24,688505,133.0
6513698.9723353874,2020-11-24,688505,133.0
5461037.2897084087,2020-11-24,590268,130.0
41904644.7032979505,2020-11-24,665805,123.0
41904644.7032979505,2020-11-24,665805,123.0
27754794.4046505931,2020-11-24,492929,119.0
27754794.4046505931,2020-11-24,492929,119.0
75294747.2712173356,2020-11-24,59854,104.0
75294747.2712173356,2020-11-24,59854,104.0
66572919.0070303795,2020-11-24,729229,102.0
66572919.0070303795,2020-11-24,729229,102.0
1396456.6482506733,2020-11-24,371945,98.0
2765238449.6586996303,2020-11-24,303941,97.0
2765238449.6586996303,2020-11-24,303941,97.0
7179770.4251022266,2020-11-24,47561,96.0
58568906.5092468761,2020-11-24,70199,90.0
88890409.0907454901,2020-11-24,565562,89.0
88890409.0907454901,2020-11-24,565562,89.0
80394414.5185177426,2020-11-24,253991,87.0
50524891.0248544815,2020-11-24,848992,86.0
48907950.3864926902,2020-11-24,67947,83.0
4284305324.1896487358,2020-11-24,214331,80.0
56575397.8153659749,2020-11-24,93731,79.0
56575397.8153659749,2020-11-24,930680,79.0
77549456.4000160007,2020-11-24,361656,78.0
77549456.4000160007,2020-11-24,361656,78.0
7905430175.6891710704,2020-11-24,859951,74.0
7905430175.6891710704,2020-11-24,859951,74.0
51986505.2747565154,2020-11-24,621231,73.0
29973724.4702575659,2020-11-24,886362,73.0
5002787.9583537280,2020-11-24,740274,72.0
4042858.3888779946,2020-11-24,411422,71.0
4042858.3888779946,2020-11-24,411422,71.0
38597663.4917826189,2020-11-24,203219,71.0
38597663.4917826189,2020-11-24,203219,71.0
3810063772.2479894157,2020-11-24,983763,71.0
7254379.8573622074,2020-11-24,77764,70.0
7254379.8573622074,2020-11-24,77764,70.0
8729822.7526838334,2020-11-24,263215,67.0
8729822.7526838334,2020-11-24,263215,67.0
79083189.5507574462,2020-11-24,868879,67.0
60670652.1232989037,2020-11-24,443098,65.0
60670652.1232989037,2020-11-24,443098,65.0
89517168.1965913087,2020-11-24,81602,63.0
10828522.4098051399,2020-11-24,656866,63.0
10828522.4098051399,2020-11-24,656866,63.0
1243316.4074408289,2020-11-24,993596,62.0
25930591.1422187379,2020-11-24,626483,61.0
37312730.1216270172,2020-11-24,105386,60.0
44574139.0210963180,2020-11-24,47994,59.0
77805852.6832906360,2020-11-24,790665,58.0
77805852.6832906360,2020-11-24,790665,58.0
28886785.0437982110,2020-11-24,310248,56.0
87817726.5153482315,2020-11-24,474992,55.0
4055961.2903422421,2020-11-24,208129,55.0
80394414.5185177426,2020-11-24,899702,55.0
76641875.4216482392,2020-11-24,749397,52.0
5444414.6051845735,2020-11-24,448547,49.0
2608462.0797346127,2020-11-24,236497,48.0
2608462.0797346127,2020-11-24,236497,48.0
63900282.3363580230,2020-11-24,398267,48.0
63900282.3363580230,2020-11-24,398267,48.0
67391455.3832286263,2020-11-24,309835,48.0
5155655.8559554783,2020-11-24,353592,46.0
36297239.9102278771,2020-11-24,563049,46.0
36297239.9102278771,2020-11-24,563049,46.0
2002567.7958256343,2020-11-24,478165,44.0
2002567.7958256343,2020-11-24,478165,44.0
34490273.5966302679,2020-11-24,875300,44.0
34490273.5966302679,2020-11-24,689980,44.0
34490273.5966302679,2020-11-24,332189,44.0
34490273.5966302679,2020-11-24,238803,44.0
34490273.5966302679,2020-11-24,826615,44.0
34490273.5966302679,2020-11-24,627302,44.0
56842056.4074014657,2020-11-24,585844,44.0
56842056.4074014657,2020-11-24,585844,44.0
75194502.2750916231,2020-11-24,71,44.0
8935186924.5167433612,2020-11-24,824880,44.0
53032448.0456415388,2020-11-24,626154,44.0
5706554.1170445750,2020-11-24,240577,44.0
8565129.1442773138,2020-11-24,46132,44.0
8565129.1442773138,2020-11-24,46132,44.0
40073340.7794376474,2020-11-24,575414,41.0
35862721.9988627980,2020-11-24,794943,40.0
35862721.9988627980,2020-11-24,794943,40.0
77148477.7275137664,2020-11-24,583482,39.0
80431044.0006326452,2020-11-24,233181,38.0
71426813.6484576444,2020-11-24,179083,35.0
71426813.6484576444,2020-11-24,179083,35.0
15127451.7298076642,2020-11-24,60925,35.0
83959468.9388485041,2020-11-24,617408,32.0
89517168.1965913087,2020-11-24,305335,32.0
9171293.1843144903,2020-11-24,167529,30.0
9171293.1843144903,2020-11-24,167529,30.0
47604125.6375976952,2020-11-24,656784,28.0
1336541.8089767254,2020-11-24,137542,24.0
1336541.8089767254,2020-11-24,137542,24.0
2608462.0797346127,2020-11-24,308457,24.0
2608462.0797346127,2020-11-24,308457,24.0
54840401.1429599516,2020-11-24,913062,24.0
56293890.1487399791,2020-11-24,775850,24.0
59440318.5200475785,2020-11-24,188908,24.0
75294747.2712173356,2020-11-24,667330,24.0
75294747.2712173356,2020-11-24,667330,24.0
7766490.6944439767,2020-11-24,409026,24.0
7766490.6944439767,2020-11-24,409026,24.0
2218243.6572984750,2020-11-24,137521,23.0
2211286.4172337240,2020-11-24,140301,22.0
86834775.2599012346,2020-11-24,176013,22.0
22958599.0567519404,2020-11-24,606247,20.0
22958599.0567519404,2020-11-24,606247,20.0
7404712.3481898129,2020-11-24,592871,18.0
24406398.9461098819,2020-11-24,876285,18.0
24406398.9461098819,2020-11-24,876285,18.0
1405881.0137309906,2020-11-24,644335,17.0
1405881.0137309906,2020-11-24,644335,17.0
84173583.3434006051,2020-11-24,760616,17.0
2608462.0797346127,2020-11-24,404468,16.0
2608462.0797346127,2020-11-24,404468,16.0
27561053.0859597448,2020-11-24,846599,16.0
50725646.9290345522,2020-11-24,895993,15.0
61777800.1566735080,2020-11-24,716449,14.0
91875291.2902344333,2020-11-24,816896,13.0
71904874.2045190274,2020-11-24,599209,12.0
71904874.2045190274,2020-11-24,599209,12.0
7638626.6903353029,2020-11-24,359195,9.0
7638626.6903353029,2020-11-24,359195,9.0
3560826.6054676225,2020-11-24,652971,5.0
4268698.4893393516,2020-11-24,720591,2.0
33534334.2982237665,2020-11-23,61151,309.0
33534334.2982237665,2020-11-23,61151,309.0
54019036.7189560758,2020-11-23,227238,245.0
54019036.7189560758,2020-11-23,227238,245.0
32820105.2111076078,2020-11-23,826163,193.0
32820105.2111076078,2020-11-23,826163,193.0
28202253.7064162636,2020-11-23,979268,172.0
28202253.7064162636,2020-11-23,979268,172.0
8579252.3506286297,2020-11-23,852070,165.0
8579252.3506286297,2020-11-23,852070,165.0
5373799.6097004022,2020-11-23,348180,164.0
5373799.6097004022,2020-11-23,348180,164.0
78710713.2392067740,2020-11-23,180374,123.0
78710713.2392067740,2020-11-23,180374,123.0
49068184.0131644651,2020-11-23,992713,116.0
49068184.0131644651,2020-11-23,992713,116.0
6044369.0763862711,2020-11-23,32430,103.0
6044369.0763862711,2020-11-23,32430,103.0
78113847.9152616369,2020-11-23,132435,98.0
78113847.9152616369,2020-11-23,132435,98.0
5584543.6745627539,2020-11-23,40218,97.0
5584543.6745627539,2020-11-23,40218,97.0
66897566.4482598405,2020-11-23,272839,97.0
66897566.4482598405,2020-11-23,272839,97.0
3327716.6139481359,2020-11-23,34527,95.0
3327716.6139481359,2020-11-23,34527,95.0
3327202.0943712796,2020-11-23,561193,89.0
3327202.0943712796,2020-11-23,28981,89.0
3327202.0943712796,2020-11-23,28981,89.0
3327202.0943712796,2020-11-23,561193,89.0
6112176882.5497379571,2020-11-23,355074,80.0
6112176882.5497379571,2020-11-23,355074,80.0
7652255.0101230871,2020-11-23,625387,77.0
7652255.0101230871,2020-11-23,625387,77.0
6533788.3267075710,2020-11-23,503019,72.0
6533788.3267075710,2020-11-23,503019,72.0
79509844.1081277926,2020-11-23,959466,70.0
